"BehaviorSpace results (NetLogo 6.2.2)"
"AntsSwarmWars.nlogo"
"3 Swarms - 1"
"08/19/2022 03:16:02:617 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-30","30"
"[run number]","nTrees","spawnChance","randomMap?","spawnRate","spiderStability","nutrition","showPS","nPrey","showPF","nAntlions","nSpiders","witherRate","startingCount","initFood","showPA","antWars","nEnergy","week","nFlowers","nBushes","[step]","count workers with [scent = 1]","count workers with [scent = 2]","count workers with [scent = 3]","food1Total","food2Total","food3Total"
"883","0","15","false","2","150","250","false","25","false","12","12","5","45","500","false","36","270","100","50","0","2000","42","18","11","2140","990","735"
"889","0","15","false","2","150","250","false","25","false","12","12","5","45","500","false","48","270","80","50","0","2000","38","28","18","1545","1115","980"
"885","0","15","false","2","150","250","false","25","false","12","12","5","45","500","false","36","280","80","50","0","2000","15","24","28","1720","1440","1745"
"887","0","15","false","2","150","250","false","25","false","12","12","5","45","500","false","36","280","100","50","0","2000","27","31","32","1505","1770","1285"
"888","0","15","false","2","150","250","false","25","false","12","12","5","45","500","false","36","280","100","50","0","2000","40","31","19","2155","1445","950"
"890","0","15","false","2","150","250","false","25","false","12","12","5","45","500","false","48","270","80","50","0","2000","36","10","47","1545","1330","2555"
"893","0","15","false","2","150","250","false","25","false","12","12","5","45","500","false","48","280","80","50","0","2000","36","24","13","1720","1145","700"
"891","0","15","false","2","150","250","false","25","false","12","12","5","45","500","false","48","270","100","50","0","2000","38","32","28","1780","1090","1175"
"892","0","15","false","2","150","250","false","25","false","12","12","5","45","500","false","48","270","100","50","0","2000","43","17","11","2220","760","745"
"897","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","12","270","80","50","0","1770","18","6","20","1060","445","840"
"899","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","12","270","100","50","0","2000","10","23","10","465","1305","785"
"895","0","15","false","2","150","250","false","25","false","12","12","5","45","500","false","48","280","100","50","0","2000","42","13","27","1975","980","1090"
"898","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","12","270","80","50","0","1770","26","8","26","1655","350","1195"
"894","0","15","false","2","150","250","false","25","false","12","12","5","45","500","false","48","280","80","50","0","2000","23","45","26","1405","2480","1125"
"900","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","12","270","100","50","0","1802","33","22","9","1310","860","675"
"902","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","12","280","80","50","0","1780","16","9","8","915","600","495"
"896","0","15","false","2","150","250","false","25","false","12","12","5","45","500","false","48","280","100","50","0","2000","36","34","25","2020","1730","1005"
"904","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","12","280","100","50","0","1700","36","9","23","2165","420","960"
"905","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","24","270","80","50","0","1383","19","23","9","955","560","500"
"901","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","12","280","80","50","0","1807","13","9","19","1085","610","930"
"903","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","12","280","100","50","0","1781","26","19","9","1350","1030","285"
"906","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","24","270","80","50","0","2000","23","18","26","1370","1440","995"
"911","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","24","280","100","50","0","1623","18","9","15","785","490","475"
"907","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","24","270","100","50","0","1971","19","15","8","1355","535","535"
"908","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","24","270","100","50","0","1749","30","30","9","1660","1535","595"
"910","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","24","280","80","50","0","1802","28","9","18","1220","490","855"
"917","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","36","280","80","50","0","1780","22","15","9","1130","885","590"
"916","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","36","270","100","50","0","2000","11","11","11","770","330","755"
"909","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","24","280","80","50","0","1953","30","9","12","1275","785","745"
"912","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","24","280","100","50","0","2000","19","12","18","815","565","825"
"914","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","36","270","80","50","0","1833","9","10","19","595","855","720"
"915","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","36","270","100","50","0","2000","33","12","11","1940","575","545"
"913","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","36","270","80","50","0","1982","9","29","11","680","1820","800"
"918","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","36","280","80","50","0","2000","19","11","17","1635","845","995"
"919","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","36","280","100","50","0","2000","15","14","13","595","740","870"
"921","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","48","270","80","50","0","1910","17","9","17","925","530","775"
"920","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","36","280","100","50","0","2000","13","15","14","885","605","815"
"923","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","48","270","100","50","0","1420","26","9","19","1010","340","825"
"927","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","48","280","100","50","0","1325","19","39","9","640","1425","230"
"924","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","48","270","100","50","0","1770","20","7","9","1145","430","485"
"922","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","48","270","80","50","0","1865","28","21","9","1255","1050","680"
"925","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","48","280","80","50","0","1760","20","9","24","990","305","1010"
"930","0","15","false","2","150","250","false","25","false","12","18","5","45","500","false","12","270","80","50","0","1676","46","26","9","2095","915","770"
"929","0","15","false","2","150","250","false","25","false","12","18","5","45","500","false","12","270","80","50","0","1644","31","29","9","1235","1110","480"
"936","0","15","false","2","150","250","false","25","false","12","18","5","45","500","false","12","280","100","50","0","1246","41","27","9","1245","555","355"
"928","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","48","280","100","50","0","2000","19","15","29","1430","525","1775"
"926","0","15","false","2","150","250","false","25","false","12","18","5","35","500","false","48","280","80","50","0","1979","20","29","9","1450","1680","825"
"932","0","15","false","2","150","250","false","25","false","12","18","5","45","500","false","12","270","100","50","0","1770","34","30","7","1540","1505","660"
"933","0","15","false","2","150","250","false","25","false","12","18","5","45","500","false","12","280","80","50","0","1794","37","22","9","2180","1025","695"
"931","0","15","false","2","150","250","false","25","false","12","18","5","45","500","false","12","270","100","50","0","2000","22","40","15","930","1620","460"
"934","0","15","false","2","150","250","false","25","false","12","18","5","45","500","false","12","280","80","50","0","2000","42","18","38","2210","885","2165"
"935","0","15","false","2","150","250","false","25","false","12","18","5","45","500","false","12","280","100","50","0","2000","18","12","16","765","725","500"
"938","0","15","false","2","150","250","false","25","false","12","18","5","45","500","false","24","270","80","50","0","1629","39","9","32","1240","835","1285"
"937","0","15","false","2","150","250","false","25","false","12","18","5","45","500","false","24","270","80","50","0","2000","26","10","18","1520","820","1160"
"940","0","15","false","2","150","250","false","25","false","12","18","5","45","500","false","24","270","100","50","0","1771","29","9","16","890","565","855"
"939","0","15","false","2","150","250","false","25","false","12","18","5","45","500","false","24","270","100","50","0","2000","25","15","20","1410","755","595"
