"BehaviorSpace results (NetLogo 6.2.2)"
"AntsVariablesTest.nlogo"
"Baseline 2"
"08/18/2022 10:52:15:202 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","nTrees","spawnChance","spiderStability","nutrition","showPS","nPrey","showPF","nAntlions","nSpiders","initFood","startingCount","showPA","nEnergy","week","antWars","nFlowers","nBushes","spawnRate","witherRate","[step]","count workers","food1Total","storedFoodTEST","count [bushes in-radius 10] of patch 0 0","count [bushes in-radius 20] of patch 0 0","count [bushes in-radius 30] of patch 0 0"
"840","25","15","100","100","false","25","false","5","2","500","40","false","270","80","35","50","15","1","2","2000","2","960","7","1","3","5"
"841","25","15","100","100","false","25","false","5","2","500","40","false","270","80","35","50","15","1","5","2000","6","1395","49","1","3","5"
"843","25","15","100","100","false","25","false","5","2","500","40","false","270","80","35","50","15","1","5","1936","12","1515","168","1","3","5"
"844","25","15","100","100","false","25","false","5","2","500","40","false","270","80","35","50","15","1","10","1896","0","1180","6","1","3","5"
"846","25","15","100","100","false","25","false","5","2","500","40","false","270","80","35","50","15","1","10","1861","5","1400","12","1","3","5"
"845","25","15","100","100","false","25","false","5","2","500","40","false","270","80","35","50","15","1","10","2000","9","1520","83","1","3","5"
"848","25","15","100","100","false","25","false","5","2","500","40","false","270","80","35","50","15","2","2","1936","14","2340","130","1","3","5"
"847","25","15","100","100","false","25","false","5","2","500","40","false","270","80","35","50","15","2","2","2000","35","2720","15","1","3","5"
"849","25","15","100","100","false","25","false","5","2","500","40","false","270","80","35","50","15","2","2","2000","15","3000","105","1","3","5"
"852","25","15","100","100","false","25","false","5","2","500","40","false","270","80","35","50","15","2","5","2000","22","3155","857","1","3","5"
"850","25","15","100","100","false","25","false","5","2","500","40","false","270","80","35","50","15","2","5","2000","33","3640","123","1","3","5"
"851","25","15","100","100","false","25","false","5","2","500","40","false","270","80","35","50","15","2","5","2000","48","4025","220","1","3","5"
"859","25","15","100","100","false","25","false","5","2","500","40","false","270","80","35","50","15","10","5","1329","48","4655","2002","1","3","5"
"855","25","15","100","100","false","25","false","5","2","500","40","false","270","80","35","50","15","2","10","2000","12","2330","222","1","3","5"
"853","25","15","100","100","false","25","false","5","2","500","40","false","270","80","35","50","15","2","10","2000","48","4290","212","1","3","5"
"854","25","15","100","100","false","25","false","5","2","500","40","false","270","80","35","50","15","2","10","2000","47","3965","180","1","3","5"
"861","25","15","100","100","false","25","false","5","2","500","40","false","270","80","35","50","15","10","5","1281","48","4510","2001","1","3","5"
"856","25","15","100","100","false","25","false","5","2","500","40","false","270","80","35","50","15","10","2","2000","47","5745","1362","1","3","5"
"857","25","15","100","100","false","25","false","5","2","500","40","false","270","80","35","50","15","10","2","2000","48","6105","1686","1","3","5"
"863","25","15","100","100","false","25","false","5","2","500","40","false","270","80","35","50","15","10","10","1087","48","3870","2004","1","3","5"
"858","25","15","100","100","false","25","false","5","2","500","40","false","270","80","35","50","15","10","2","1950","48","6505","2008","1","3","5"
"862","25","15","100","100","false","25","false","5","2","500","40","false","270","80","35","50","15","10","10","1488","48","5280","2008","1","3","5"
"860","25","15","100","100","false","25","false","5","2","500","40","false","270","80","35","50","15","10","5","1913","48","6260","2009","1","3","5"
"864","25","15","100","100","false","25","false","5","2","500","40","false","270","80","35","50","15","10","10","1501","48","5080","2005","1","3","5"
"866","25","15","100","100","false","25","false","5","2","500","40","false","270","200","35","50","15","1","2","2000","43","1770","49","1","3","5"
"865","25","15","100","100","false","25","false","5","2","500","40","false","270","200","35","50","15","1","2","2000","23","1320","10","1","3","5"
"869","25","15","100","100","false","25","false","5","2","500","40","false","270","200","35","50","15","1","5","2000","39","1480","21","1","3","5"
"870","25","15","100","100","false","25","false","5","2","500","40","false","270","200","35","50","15","1","5","2000","38","1515","10","1","3","5"
"868","25","15","100","100","false","25","false","5","2","500","40","false","270","200","35","50","15","1","5","2000","46","1935","50","1","3","5"
"867","25","15","100","100","false","25","false","5","2","500","40","false","270","200","35","50","15","1","2","2000","35","1565","36","1","3","5"
"878","25","15","100","100","false","25","false","5","2","500","40","false","270","200","35","50","15","2","5","1143","48","2525","2017","1","3","5"
"874","25","15","100","100","false","25","false","5","2","500","40","false","270","200","35","50","15","2","2","1561","48","3195","2002","1","3","5"
"871","25","15","100","100","false","25","false","5","2","500","40","false","270","200","35","50","15","1","10","2000","40","1700","10","1","3","5"
"872","25","15","100","100","false","25","false","5","2","500","40","false","270","200","35","50","15","1","10","2000","36","1395","10","1","3","5"
"873","25","15","100","100","false","25","false","5","2","500","40","false","270","200","35","50","15","1","10","2000","45","1835","100","1","3","5"
"876","25","15","100","100","false","25","false","5","2","500","40","false","270","200","35","50","15","2","2","1728","48","3400","2005","1","3","5"
"883","25","15","100","100","false","25","false","5","2","500","40","false","270","200","35","50","15","10","2","621","48","2035","2005","1","3","5"
"880","25","15","100","100","false","25","false","5","2","500","40","false","270","200","35","50","15","2","10","1481","48","3115","2004","1","3","5"
"875","25","15","100","100","false","25","false","5","2","500","40","false","270","200","35","50","15","2","2","2000","47","3025","1243","1","3","5"
"884","25","15","100","100","false","25","false","5","2","500","40","false","270","200","35","50","15","10","2","707","48","2145","2004","1","3","5"
"890","25","15","100","100","false","25","false","5","2","500","40","false","270","200","35","50","15","10","10","496","44","1990","2001","1","3","5"
"879","25","15","100","100","false","25","false","5","2","500","40","false","270","200","35","50","15","2","5","1737","48","3475","2004","1","3","5"
"889","25","15","100","100","false","25","false","5","2","500","40","false","270","200","35","50","15","10","10","625","48","2070","2004","1","3","5"
"886","25","15","100","100","false","25","false","5","2","500","40","false","270","200","35","50","15","10","5","721","48","2125","2004","1","3","5"
"877","25","15","100","100","false","25","false","5","2","500","40","false","270","200","35","50","15","2","5","2000","48","3790","1926","1","3","5"
"887","25","15","100","100","false","25","false","5","2","500","40","false","270","200","35","50","15","10","5","733","48","2175","2003","1","3","5"
"888","25","15","100","100","false","25","false","5","2","500","40","false","270","200","35","50","15","10","5","743","48","2155","2002","1","3","5"
"891","25","15","100","100","false","25","false","5","2","500","40","false","270","200","35","50","15","10","10","669","48","2110","2001","1","3","5"
"885","25","15","100","100","false","25","false","5","2","500","40","false","270","200","35","50","15","10","2","898","48","2405","2005","1","3","5"
"881","25","15","100","100","false","25","false","5","2","500","40","false","270","200","35","50","15","2","10","1297","48","2755","2007","1","3","5"
"882","25","15","100","100","false","25","false","5","2","500","40","false","270","200","35","50","15","2","10","1342","48","2880","2005","1","3","5"
"892","25","15","100","100","false","25","false","5","2","500","40","false","500","60","35","50","15","1","2","1476","8","895","24","1","3","5"
"894","25","15","100","100","false","25","false","5","2","500","40","false","500","60","35","50","15","1","2","1476","2","755","52","1","3","5"
"893","25","15","100","100","false","25","false","5","2","500","40","false","500","60","35","50","15","1","2","1711","3","780","33","1","3","5"
"896","25","15","100","100","false","25","false","5","2","500","40","false","500","60","35","50","15","1","5","1476","7","950","50","1","3","5"
"895","25","15","100","100","false","25","false","5","2","500","40","false","500","60","35","50","15","1","5","1531","4","1110","11","1","3","5"
"900","25","15","100","100","false","25","false","5","2","500","40","false","500","60","35","50","15","1","10","1536","6","1000","47","1","3","5"
"899","25","15","100","100","false","25","false","5","2","500","40","false","500","60","35","50","15","1","10","1671","11","1160","60","1","3","5"
"898","25","15","100","100","false","25","false","5","2","500","40","false","500","60","35","50","15","1","10","1711","8","1160","40","1","3","5"
"897","25","15","100","100","false","25","false","5","2","500","40","false","500","60","35","50","15","1","5","1716","12","1355","50","1","3","5"
"903","25","15","100","100","false","25","false","5","2","500","40","false","500","60","35","50","15","2","2","1591","10","1370","96","1","3","5"
"901","25","15","100","100","false","25","false","5","2","500","40","false","500","60","35","50","15","2","2","1716","35","2325","243","1","3","5"
"904","25","15","100","100","false","25","false","5","2","500","40","false","500","60","35","50","15","2","5","1716","42","2845","627","1","3","5"
"902","25","15","100","100","false","25","false","5","2","500","40","false","500","60","35","50","15","2","2","1651","43","2805","204","1","3","5"
"905","25","15","100","100","false","25","false","5","2","500","40","false","500","60","35","50","15","2","5","1656","43","2875","224","1","3","5"
"906","25","15","100","100","false","25","false","5","2","500","40","false","500","60","35","50","15","2","5","1716","25","2750","132","1","3","5"
"907","25","15","100","100","false","25","false","5","2","500","40","false","500","60","35","50","15","2","10","1716","48","3635","760","1","3","5"
"908","25","15","100","100","false","25","false","5","2","500","40","false","500","60","35","50","15","2","10","1711","48","3980","1040","1","3","5"
